id;tweet;label
1444;@principemty Sukasa enfrente de central de autobuses hoy soriana antes gigante,Tienda Garcia juarez ypadre mier hoy… https://t.co/4ndlm5LqFe;NEU
1445;Que todavía tenga las fotos con su ex en la habitación &lt;NEU
1446;@sabina66801497 @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre @ACV___… https://t.co/7flYImx66m;NEU
1447;Estaremos junto a @JoanGarrigaMG;NEU
1448;Zaragoza, Aragón;NEU
1449;La pandemia nos hizo dejarlo todo en un cajón, pero hoy nos llena de felicidad poder anunciar que volvemos a la car… https://t.co/dsWDf5oYYM;NEU
1450;@DanielRodOrd @Mr_morq @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/0gMjp9hFn5;NEU
1451;En fin, en unos días os digo como me va mi mental breakdown, porque seguro caerá;NEU
1452;Un presidente comarcal del PSOE se embolsa 1925€ en 45 minutos en dietas. Vaya con la Mafia Socialcomunista como se… https://t.co/noiZMAae6w;NEU
1453;@futbolcarroza Y Chainho antes de jugar en el Real Zaragoza, vaya pufo q nos clavaron;NEU
1454;Luego en Lleida he estado para esquiar al igual que en Huesca donde he ido un par de veces. Conclusión, que en verd… https://t.co/pFKBly8qix;NEU
1455;@J_Zaragoza_ Estamos en democracia,respeta lo que la gente vota….monigote;NEU
1456;Son cosas de niños... como diría la madre del otro...;NEU
1457;HISPANISTÁN de los Bares;NEU
1458;La gente que le gusta los potitos? Puto asco;NEU
1459;Y de repente veís que TERUEL EXISTE ( habéis tardado ....) https://t.co/pTJUYqdpcr;NEU
1460;Que triste me parece follar por calentón, pero también llevaba tiempo con ganas xd;NEU
1461;@Mr_morq @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre @ACV___… https://t.co/dIgkHkBT24;NEU
1462;@avestruzeterea Es correcto, vivo en Atizapán de Zaragoza, estado de Mexico y José Ramón López Beltrán vino en vari… https://t.co/jPKQwtrUir;NEU
1463;@DanielRodOrd @Mr_morq @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/QcFCjqocue;NEU
1464;Pero no me ha dado un besito de despedida :(🪨;NEU
1465;🔴🔴 #FútbolSala || Fútbol Emotion Zaragoza cae eliminado de la Copa del Rey (5-3);NEU
1466;Aragón, España;NEU
1467;Me lo he tirado;NEU
1468;@gOlfete__ @angelagitador @SerranitodeYork @J_Zaragoza_ Cuando el sabio señala la luna,el tonto mira el dedo...enga, saludos 😂😂😂;NEU
1469;Anda mira, los del SS ahora sí se acuerdan de los de Aragón...;NEU
1470;🔵#HOY Inseguridad de agua en los hogares;NEU
1471; INEGI.;NEU
1472;México;NEU
1473;@RVilariera @GuilledValle La diferencia es que somos dos naciones distintas ¿Qué cultura tiene Cataluña distinta al… https://t.co/oqbKvGNg5d;NEU
1474;@J_Zaragoza_ El PSOE depende de partidos separatistas,de una banda de asesinos y de la extrema izquierda…..háztelo mirar;NEU
1475;Curiosa y socarrona historia https://t.co/2Qg8TAYvuQ;NEU
1476;@vlc_JI @Mr_morq @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/tFBaXlucGz;NEU
1477;@a_albacete_v @AlemanaJubilada Pero que ignorantes sois, esto está pasando en todos lados, pero vamos si comparamos… https://t.co/dK8HF3wrAn;NEU
1478;Me aventuro a afirmar que el ver tantos Zaragoza vs Fuenlabradas de la vida me ha hecho perder el gusto por ver fút… https://t.co/oI1LelqPIw;NEU
1479;"🔴#PlenoPresupuestos2022 🗣️ @LolaRanera: ""Se acabó el mantra de que la derecha gobierna mejor. Zaragoza es una ciuda… https://t.co/RJwgs5UC6U";NEU
1480;@nobel_51 Le devuelvo la Pelota, Sánchez se deshace de todos los socios UP, IU,ERC, JxCat, PdCat, Compromis, Cs, EH… https://t.co/H8kdeztI5b;NEU
1481;El film 'Alcarrás' rodado parcialmente en #Fraga ha ganado el Oso de Oro en @berlinale 👏👏 ¡ENHORABUENA!… https://t.co/HnbgNANtKJ;NEU
1482;@JaviSantamarta No se vaya de Zaragoza sin entrar en la catedral de la Seo y sin ver su muro lateral junto al palac… https://t.co/1vc8Lz857g;NEU
1483;Acabar una #formación en #Zaragoza en la @unizar con @CCOOAragon y que un alumno te regale unos bombones y te acerq… https://t.co/FKBbDCXHa0;NEU
1484;@sabina66801497 @vxerocomunista @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @CtzenCaneSpain… https://t.co/97A7jAPSOb;NEU
1485;@DonovanSpanish @El_Universal_Mx Amigos el video es mío y trabajo en ‘El Heraldo de México’ 😅;NEU
1486;@lozadajs @ESPNDeportes Ufff Amigo si Hasta el ESPN de Mexico en su Mayoria son Messiologos es mas  ppr que no le e… https://t.co/3ii2IIzPCW;NEU
1487;@MiMar19872003 Le devuelvo la Pelota, Sánchez se deshace de todos los socios UP, IU,ERC, JxCat, PdCat, Compromis, C… https://t.co/j82a0n7uH3;NEU
1488;🟧Mientras nuestros/as filologos/as del grupo se baten en duelo a muerte sobre temas gráficos y de modelo nos tomamo… https://t.co/vgu1VeQC2L;NEU
1489;@vlc_JI @POZI1972 @sabina66801497 @DanielRodOrd @BEsquiliche @Morafanova @CtzenCaneSpain @il_lustre @ACV___… https://t.co/GOMlz2wl7x;NEU
1490;Del 3-0 al 3-3: analizamos el cataclismo del Real Oviedo ante el Huesca. ¿Qué pasó?;NEU
1491;Asturias;NEU
1492;SE ADHIERE ATIZAPÁN DE ZARAGOZA A LA DECLARACIÓN DE VENECIA https://t.co/BfzUKolbWH #AtizapanDeZaragoza #Atizapán… https://t.co/hO0rEg3M4v;NEU
1493;@POZI1972 @Mr_morq @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/7SAUPGlvIw;NEU
1494;@DanielRodOrd @Mr_morq @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/Qdxw2SXzwx;NEU
1495;@PepHernandez4 @Tomillar63 @sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @CtzenCaneSpain @ACV___ @goriladalazi… https://t.co/TcCmxnwLmp;NEU
1496;@POZI1972 @sabina66801497 @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @CtzenCaneSpain @il_lustre @ACV___… https://t.co/SPRHoyU6r1;NEU
1497;10.1 - Heraldo TV/ Tiempo de Negocios/ @AmbrosioMicelH, litigante en Temas de Delitos y  Lavado de Dinero, comenta… https://t.co/nllRWoKeZq;NEU
1498;Zaragoza vs Deporculo pre-pandemia...feliz día arruinado amigos/as 🙃🙃🙃 https://t.co/MSrH1vSGNZ;NEU
1499;@apudepa @zaragoza_es @GobAragon @SEO_Aragon Se q hace un tiempo @GreenpeaceARA estuvo recogiendo basura por la zon… https://t.co/V9K0EgW231;NEU
1500;@vxerocomunista @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre… https://t.co/HNsiERylUe;NEU
1501;¡Gracias por tan ilustrador paseo por los Sitios de Zaragoza, don Daniel! He aprendido muchísimo 🤗 https://t.co/Dacp4yWB5I;NEU
1502;Mañana otra vez al banco a hacer trámites, de verdad está compitiendo fuerte en creador de desgracias junto al Real… https://t.co/iYonEzbvlu;NEU
1503;El comisionado en condición de retiro, Henry Osorto Canales, dialogó con EL HERALDO y analizó la captura de JOH y e… https://t.co/N9HCwTS5CF;NEU
1504;@sabina66801497 @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre… https://t.co/hPvij1B6Z2;NEU
1505;Próxima semana #CampeonatoDeEspañaDeJudoGuardiaCivil. Días 23 y 24 de febrero, pabellón de deportes comandancia de… https://t.co/k6EYQwqwcs;NEU
1506;@BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/KeDLvKXLCD;NEU
1507;@DanielRodOrd @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre… https://t.co/eV7ohrG3Fk;NEU
1508;@immarcolezama @ricardomraphael @AdrianLarisC @heraldodemexico sobre todo del Heraldo de México... jajajajajaja;NEU
1509;@bts_zaragoza @bts_bighit Hola, las entradas estarán disponibles a partir del 22/02, hasta entonces no podemos veri… https://t.co/Qveb56qWNa;NEU
1510;quién quiere ir a parís pudiendo ir a teruel??;NEU
1511;@ricardomraphael @AdrianLarisC @heraldodemexico Ni pedo Richard, los ogt’s del heraldo ya saben y el cul3ro que te persigue también ya sabe;NEU
1512;@Mr_morq @Tomillar63 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/qzBPEyKYJ9;NEU
1513;La plaza del Fuerte de #Calatayud mejorará su acera sur, las entradas a su albero y las zonas ajardinadas https://t.co/yJydjMQS3w;NEU
1514;@DanielRodOrd @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/TurmZGqYTN;NEU
1515;Que miedo tiene el señorito Fernando de Yarza para salir de la guarida a vender humoooooooo @RealZaragoza merece má… https://t.co/gS5v2QrHek;NEU
1516;@Mr_morq @POZI1972 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/MzZtQMZsfo;NEU
1517;@Kikegiralt061 @heraldoes Naciste tonto?;NEU
1518;@vlc_JI @Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/OrYv1SK48k;NEU
1519;Gobierno de Aragón : No eliminar 15 ambulancias del medio rural - ¡Firma la petición! https://t.co/8VrMMgYrjM vía @change_es;NEU
1520;Los accionistas del Zaragoza anunciando que la venta del club es inminente son peores que @Hugovn__ cuando decía que iba a venir a Alhama;NEU
1521;El Movimiento Hacia un Estado Laico (MHUEL) y Patrimonio Aragonés APUDEPA , integrantes de la Coordinadora Estatal… https://t.co/h868JavOm9;NEU
1522;@Tomillar63 @Mr_morq @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/nzLMmQoKc3;NEU
1523;@DanielAquillue @JaviSantamarta La plaza de los Sitios, de las más bonitas de Zaragoza.;NEU
1524;🔴 #CasoAbierto | El alcalde y la coordinadora feminista dan su apoyo a la joven. Los detenidos, uno está en prisión… https://t.co/OQ05Dj9ovp;NEU
1525;@GaiusBaltarDr @AMaldizer @Hiperchicho @Tio_Txapas @Warrior87x De hecho Aragón tiene más historia Catalunya solo se… https://t.co/4x3YXaI6VS;NEU
1526;@Tomillar63 @BEsquiliche @sabina66801497 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/QcelKvPCUU;NEU
1527;@nachonavarrogil Que suerte los de Zaragoza!!!!;NEU
1528;@Mr_morq @Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/I41QwyESgM;NEU
1529;@vlc_JI @sabina66801497 @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @CtzenCaneSpain @il_lustre @ACV___… https://t.co/WKqSww10L5;NEU
1530;@Dario_Madrid_F Coño, entonces la hispania de los romanos a quien denominaba, a los turcos? Y este dice que un cond… https://t.co/6lmX4B0zDC;NEU
1531;@PapaEnGotham Huesca:Aínsa, Alquezar, Lacuniacha, Jaca, Ordesa. Campo, actividades, cultura. Nosotros montamos a ca… https://t.co/R5YgR0S03a;NEU
1532;@J_Zaragoza_ El PSOE defiende la justicia solo si la justicia falla a favor del PSOE;NEU
1533;@ricardomraphael @AdrianLarisC @heraldodemexico ¿Qué grupo económico es el dueño del Heraldo?;NEU
1534;@POZI1972 @Tomillar63 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/zOt3BzJ10C;NEU
1535;Patrimonio Aragonés (Apudepa) y el Movimiento Hacia un Estado Laico (MHUEL), integrantes de la Coordinadora Estatal… https://t.co/61a8EZsGaW;NEU
1536;@POZI1972 @Mr_morq @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/kDDDufp1cc;NEU
1537;@eduardobenedi Has puesto Zaragoza en catalán en tu perfil? XD;NEU
1538;Una investigación liderada por Sonia Campos revela que los dinosaurios de finales del Jurásico vivían en zonas cost… https://t.co/DTsLUrrhse;NEU
1539;¿Se venderá esta semana por fin el Real Zaragoza?;NEU
1540;Zaragoza;NEU
1541;Reunión informativa para @maestrosaragon ;NEU
1542;@lu_artsu @InkedMelon Como te decía antes, mi medicación es crónica;NEU
1543;Zaragoza;NEU
1544;@vlc_JI @sabina66801497 @DanielRodOrd @BEsquiliche @Morafanova @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/tcnmop0Qx2;NEU
1545;@J_Zaragoza_ Primero tiene que desaparecer  el pp encuanto desaparezca estos ya estarian tambien en su casa ..gasta… https://t.co/IUGyqk6dtX;NEU
1546;⚽️👑 #CopadelRey #FútbolSala ;NEU
1547;Antequera;NEU
1548;@Mr_morq @BEsquiliche @sabina66801497 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/5KlwTyq3bR;NEU
1549;Hoy he tenido el honor de participar en la tertulia de Huesca Es Radio con un primer espada de Vox, con el diputado… https://t.co/VJRWLlNWtu;NEU
1550;Con el zaragozano @sircharls31 de @FabasketAragon 👏🏻👏🏻 #CopaACB #CopaDelRey #baloncesto #LigaEndesa #Deporte… https://t.co/Kxik5YN8aw;NEU
1551;Situación crítica: la #FiscalíaEuropea investiga a Margarita Robles por malversar 6 millones de la #UE;NEU
1552;@PepHernandez4 @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/Z8mLoWbDUm;NEU
1553;@PlanetaMontana @KrisAnnapurna @Huesca_LaMagia @EduVinuales @ivoox Se me acumula el trabajo!😜;NEU
1554;@sabina66801497 @DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/dAGZ0XkCro;NEU
1555;@J_Zaragoza_ tu te caiste de la cama de pequeño o eres así de sinverguenza por principios? no creo que haya un soci… https://t.co/rmldeoBqau;NEU
1556;@Tomillar63 @Mr_morq @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/4LqZLe7kQ2;NEU
1557;@vxerocomunista @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/iXiootTJgs;NEU
1558;@SILBEMOSF Alta voluntaria pq estaba avergonzada de una crisis q tuvo, pero tal cual me han dicho q sino la pedía,… https://t.co/FI3wjNCyAc;NEU
1559;‼️El Heraldo de México sigue lastimosamente las indicaciones del auto nombrado DICTADOR‼️ https://t.co/tghAqZfe5y;NEU
1560;@AlexaGissara @FatimaAleG @xit_zaragoza Vale😂;NEU
1561;CRÓNICA | El Fútbol Emotion Zaragoza se despide de la Copa del Rey (5-3);NEU
1562;Zaragoza;NEU
1563;@DanielRodOrd @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/lnOpq9Orl6;NEU
1564;Esperemos que se cierre pronto la venta (de verdad, está todo prácticamente hecho) y recemos para que todo lo malo… https://t.co/Us3CwYlqgK;NEU
1565;@JosCarl78268786 @J_Zaragoza_ Son unos golferas;NEU
1566;@Tomillar63 @BEsquiliche @sabina66801497 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/pTWhRWLQ9t;NEU
1567;@justandrea_22 @FatimaAleG @xit_zaragoza Voyyy, esperen armo el dm ;NEU
1568;La coordinadora estatal Recuperando reivindica que la cifra asciende hasta los 100.000 bienes, ya que cuentan desde… https://t.co/E3svQSYmAZ;NEU
1569;@J_Zaragoza_ En ningun pais del mundo he visto tanto golferio como aqui;NEU
1570;@AlexaGissara @FatimaAleG @xit_zaragoza Ayyy, si😂;NEU
1571;Turkey;NEU
1572;@ricardomraphael @AdrianLarisC @heraldodemexico Otro más silenciado, y el heraldo no es nada sin tí;NEU
1573;@Mr_morq @BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre @ACV___… https://t.co/kNFtcZ1j4z;NEU
1574;Recuperando afirma que la Iglesia ha inmatriculado 100.000 edificios, no los mil que alega https://t.co/8tMNZa9xqB;NEU
1575;"Stellantis pide un PERTE ""flexible"" para encajar mejor sus proyectos. La empresa expresa sus recelos sobre el peso… https://t.co/6vi7dtLcRc";NEU
1576;@Mr_morq @POZI1972 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/Yaw3RnZMUV;NEU
1577;@sabina66801497 @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/4YibC0bVI3;NEU
1578;Hace dos años, grabamos esta secuencia inédita que ahora compartimos mientras rodábamos Palabra de Capitán.… https://t.co/7R2wifSiD4;NEU
1579;@sabina66801497 @BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @CtzenCaneSpain @il_lustre @ACV___… https://t.co/nbl2EjPEoG;NEU
1580;Estaremos atent@s!! https://t.co/dPe7kBMBru;NEU
1581;@J_Zaragoza_ Abuelo hay un remedio para lo que os pasa https://t.co/dGKmLsi0Oj;NEU
1582;Recuperando afirma que la Iglesia ha inmatriculado 100.000 edificios, no los mil que alega https://t.co/Mn9oxp08GE;NEU
1583;@FerMejorado Es correcto, aplica para todo!!;NEU
1584;DURANGO,DGO.;NEU
1585;@RosaBurgosPrez @zaragoza_es @GobAragon @SEO_Aragon Tampoco nosotros entendemos lo que está permitiendo y aprobando… https://t.co/43uPtgR8Up;NEU
1586;@Mr_morq @POZI1972 @vlc_JI @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/QDGjv9nQkz;NEU
1587;@DiarioCyLMundo @lolovelasco66 @RVBaloncesto @LEBOro_EST @AyuntamientoVLL El partido contra Huesca es el sábado, no el domingo.;NEU
1588;@Mr_morq @Tomillar63 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/WNIuqnahHR;NEU
1589;@SimancasRafael @Congreso_Es https://t.co/fNeAtWGo18 sois socios de estos y el @PSOE lo protege 😉;NEU
1590;@PedroMayP Co es lo que se dice en Zaragoza co;NEU
1591;@J_Zaragoza_ Y a psoe le ha ido bien???;NEU
1592;@zoerobledo @SEGOB_mx @adan_augusto @Tu_IMSS Apreciamos su trabajo Maestro. Sólo para recordarle que urge la recons… https://t.co/ckmCpSfCPX;NEU
1593;Hoy ¡¡Sorpresa !! Nuestro #conductor del dia #EstebanAdan con el #camion del dia precioso @IvecoES Esteban fue el s… https://t.co/JnZnGD7tkL;NEU
1594;@tardsdedomingo @SrtaWayne1122 Los aragoneses ya verás tu qué vienen más a Sevilla que a Aragon eh jajajaj;NEU
1595;@Tomillar63 @POZI1972 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/70neGD1Wim;NEU
1596;@Krlos_MG @heraldoes Haces catas de O3 ?;NEU
1597;‼️ Si necesitas ayuda con la realización de la solicitud en PADDOC puedes escribir a nuestras sedes y solicitar acc… https://t.co/eNQFY5swOn;NEU
1598;27/01/2022;NEU
1599; claro;NEU
1600;OPOSICIONES 2022 💜 Reunión informativa para opositores en Aragón.;NEU
1601;Aragón;NEU
1602;Recuperando afirma que la Iglesia ha inmatriculado 100.000 edificios, no los mil que alega https://t.co/ptBgvfQ2CK;NEU
1603;Recuperando afirma que la Iglesia ha inmatriculado 100.000 edificios, no los mil que alega https://t.co/HayYgiPeie;NEU
1604;@BEsquiliche @Tomillar63 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/oMrh08G4Wd;NEU
1605;@BEsquiliche @sabina66801497 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/pm39Td0gNz;NEU
1606;@bts_zaragoza @ocine_es @s ¡Hola Armys! Las entradas estarán disponibles a partir del 22/02, hasta entonces no pode… https://t.co/h0CDDYMpwv;NEU
1607;@BEsquiliche @CalimeroInfante @vlc_JI @Mr_morq @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre… https://t.co/6r1skY5bR9;NEU
1608;✒️ Previa | “Para superar al Bidasoa Irun tendremos que salir al 40×20 a por todas” 🗣 @Jfnolmeng;NEU
1609;Huesca, Aragón, España.;NEU
1610;"Mariah Oliver: ""Los lugares donde estamos encontrando más conflictos entre grupos probablemente sean Madrid y la zo… https://t.co/eQzGKPDLzJ";NEU
1611;🔴 #CasoAbierto | Salesianos afirma que nadie ha denunciado supuestos abusos sexuales en #Zaragoza;NEU
1612;Zaragoza;NEU
1613;@BEsquiliche @sabina66801497 @Tomillar63 @Morafanova @POZI1972 @vlc_JI @DanielRodOrd @CtzenCaneSpain @il_lustre… https://t.co/EgI63WLi5Z;NEU
1614;@PlanetaMontana @Huesca_LaMagia @EduVinuales @ivoox Gracias amigos!;NEU
1615;@Mr_morq @POZI1972 @vlc_JI @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/WAgtmPyPfH;NEU
1616;@ricardomraphael @JLozanoA @INEMexico Y ya el heraldo le retiro su programa la injusticia de la justicia y eso que… https://t.co/Hxyy79KaS7;NEU
1617;El alcalde de Zaragoza, #Veracruz, Miguel Grajales, decidió prohibirle a la prensa el acceso a palacio municipal ta… https://t.co/oiOZ5wIfdV;NEU
1618;Tal y como está Zaragoza no sé si es mucha sorpresa, pero un segunda se carga a un primera. ;NEU
